id,source_id,split,label,expresses_positive_emotion,contains_praise,mentions_enjoyment,describes_high_quality,expresses_negative_emotion,contains_criticism,mentions_disappointment,describes_low_quality,mentions_good_acting_or_writing,mentions_bad_acting_or_writing,contains_comparison,uses_strong_opinion,contains_irony_or_sarcasm,contains_mixed_sentiment,sounds_uncertain,uses_emotional_language,contains_recommendation,mentions_exciting_content,mentions_boredom,sounds_confident
sst2_00237,train_35250,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00239,train_57181,test,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_00241,train_17667,test,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_00240,train_5046,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00242,train_60071,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00243,train_49252,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00244,train_41697,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00245,train_23996,train,positive,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_00246,train_23600,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00248,train_16577,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00247,train_40208,test,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00251,train_6032,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00250,train_57156,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
sst2_00253,train_7394,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00252,train_23708,test,positive,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sst2_00254,train_24450,test,positive,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
sst2_00257,train_16490,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00255,train_63406,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_00249,train_45792,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00256,validation_325,train,positive,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
sst2_00258,train_52835,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00259,train_9299,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00262,train_23938,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00261,train_67077,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00260,train_29443,test,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_00263,train_12828,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sst2_00264,train_32772,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00265,train_61292,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
sst2_00269,train_50684,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
sst2_00268,train_50433,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_00270,train_15078,train,positive,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
sst2_00267,train_27617,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_00266,validation_84,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00272,train_46306,train,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
sst2_00271,train_973,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00275,train_27840,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
sst2_00273,validation_389,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
sst2_00274,train_15232,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00276,train_65515,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00279,train_48553,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00278,train_21200,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00277,train_29805,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1
sst2_00281,train_63031,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sst2_00280,train_31185,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00283,train_5088,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_00284,train_42408,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
sst2_00285,train_33612,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_00282,train_46302,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
sst2_00286,train_12024,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_00287,train_14700,train,positive,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
sst2_00290,train_18120,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00288,train_30182,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00289,train_43013,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_00291,train_8180,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_00292,train_57953,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00293,train_57968,train,negative,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
sst2_00295,train_7520,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00294,train_6259,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00296,train_64279,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00297,train_11567,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00299,train_58959,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00298,train_18951,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_00301,train_51107,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00300,train_19515,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00302,train_44924,train,positive,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00303,train_16238,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00304,train_15532,train,negative,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
sst2_00305,train_25590,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_00306,train_44140,train,positive,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
sst2_00308,train_50452,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_00309,train_3370,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
sst2_00307,train_16285,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_00310,train_60446,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
sst2_00311,train_28387,test,negative,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1
sst2_00312,train_26672,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00314,train_66348,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00315,train_32103,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
sst2_00313,train_59517,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00317,train_32212,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_00316,train_20566,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_00318,train_33082,train,positive,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
sst2_00320,train_48248,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
sst2_00321,train_3618,test,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00322,train_38881,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00323,train_37575,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00319,train_1114,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00324,train_6389,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00327,train_22701,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00325,train_33459,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
sst2_00326,train_53585,test,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00328,train_2028,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00329,train_6126,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00331,train_22091,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00330,train_42033,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00333,train_41577,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00332,train_24018,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00334,train_58222,train,positive,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_00336,train_28315,test,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00335,train_56955,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00337,train_28074,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00338,train_11412,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
sst2_00339,train_56314,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00340,train_9667,test,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00342,train_45764,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00343,train_9109,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00341,train_45824,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
sst2_00344,train_49325,test,positive,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
sst2_00345,train_52562,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00346,train_26140,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00347,train_43817,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00348,train_64767,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00349,train_54114,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_00350,train_20027,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00352,train_53587,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00351,train_9861,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00354,train_16298,train,negative,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
sst2_00353,train_41215,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00355,train_50727,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
sst2_00358,train_45726,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00356,train_10731,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00359,train_48088,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
sst2_00357,train_32686,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00360,train_19699,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1
sst2_00362,train_64990,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00365,train_15572,train,negative,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
sst2_00366,train_34699,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00363,train_27957,train,positive,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
sst2_00364,train_8368,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
sst2_00369,train_10611,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00368,train_39358,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
sst2_00367,train_54451,train,positive,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
sst2_00370,train_53495,train,negative,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00372,train_33724,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00373,train_47880,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
sst2_00371,train_14040,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00378,train_32474,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00376,train_24126,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00375,train_482,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
sst2_00377,train_49124,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00379,train_60939,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_00380,train_45133,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_00381,train_15508,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00382,train_12722,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00383,train_39471,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00385,train_32481,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1
sst2_00384,train_36917,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
sst2_00388,train_15011,test,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
sst2_00389,train_52945,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00361,train_62091,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00391,train_61499,test,positive,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00392,train_59873,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_00393,train_56978,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00390,train_63864,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00394,train_59758,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_00387,train_45366,train,negative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00397,train_10763,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00395,train_61626,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_00398,train_7953,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00396,train_33767,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00374,train_19476,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
sst2_00399,train_12062,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00401,train_12258,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00404,train_30242,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
sst2_00403,train_15790,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_00405,train_18423,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00407,train_36672,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00408,train_43326,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00386,train_44176,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00406,train_21939,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
sst2_00409,train_25425,test,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00410,train_48040,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
sst2_00411,train_40386,test,positive,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
sst2_00412,train_39755,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00413,train_25723,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00414,validation_388,train,negative,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00415,train_16520,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00416,train_41049,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00417,train_37580,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00418,train_65424,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
sst2_00419,train_4998,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00420,train_11864,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_00421,train_56613,train,negative,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
sst2_00422,train_190,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1
sst2_00423,train_3928,train,negative,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
sst2_00424,train_19741,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00425,train_5833,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_00426,train_43962,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00427,train_6086,test,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_00429,train_45478,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00428,train_31713,train,positive,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00430,train_50768,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00432,train_14472,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00431,train_34399,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00433,train_11730,train,positive,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_00434,train_50227,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00400,train_30075,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_00436,train_36861,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00435,train_66398,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00437,train_44943,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00402,train_43488,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00439,train_49379,train,positive,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_00438,train_48253,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00441,train_13365,test,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_00440,train_64933,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00442,train_39762,train,positive,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_00443,train_39649,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
sst2_00447,train_50494,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_00448,train_16244,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00449,train_38696,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
sst2_00446,train_30092,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00450,train_30229,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00451,train_17761,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00444,train_30791,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
sst2_00452,train_27319,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00445,train_2781,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00453,train_54553,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00454,train_16021,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_00455,train_54121,train,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00456,train_46659,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00457,train_66362,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00459,train_16036,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_00461,train_29306,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00458,train_66260,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_00462,train_64283,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00460,train_42373,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1
sst2_00466,train_25909,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_00464,train_46191,test,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_00463,train_2445,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00465,train_4910,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_00467,train_36507,test,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_00468,train_50426,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_00469,train_60351,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00470,train_1365,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_00472,train_28251,test,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_00471,train_5019,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00474,train_25144,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_00478,train_31291,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_00477,train_8821,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_00476,validation_125,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_00475,train_15885,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_00473,train_21185,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
sst2_00479,train_58481,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
